20372266.761157449,6475495.8975083334,60748374,99,80,09-15-16,"14:56:23,00",58.378067479999999,114.817407800000000,1250.809999999999900,2016-09-15T08:56:23Z,60748.374000000003000
20372268.329312097,6475499.2942131963,60748451,112,80,09-15-16,"14:56:24,00",58.378098410000000,114.817432700000000,1250.809999999999900,2016-09-15T08:56:24Z,60748.451000000001000
20372270.692759845,6475503.5623968719,60749058,111,80,09-15-16,"14:56:25,00",58.378137389999999,114.817470700000000,1251.290000000000000,2016-09-15T08:56:25Z,60749.057999999997000
20372272.903584372,6475507.6382427998,60748167,105,80,09-15-16,"14:56:26,00",58.378174600000001,114.817506200000000,1251.770000000000000,2016-09-15T08:56:26Z,60748.167000000001000
20372275.022990998,6475511.7839355934,60748086,106,80,09-15-16,"14:56:27,00",58.378212410000003,114.817540100000000,1252.740000000000000,2016-09-15T08:56:27Z,60748.086000000003000
20372277.074369937,6475515.8181432197,60748338,104,80,09-15-16,"14:56:28,00",58.378249199999999,114.817572900000000,1253.220000000000000,2016-09-15T08:56:28Z,60748.338000000003000
20372279.261549469,6475520.42867536,60747157,108,80,09-15-16,"14:56:29,00",58.378291200000000,114.817607700000000,1253.700000000000000,2016-09-15T08:56:29Z,60747.156999999999000
20372280.877157126,6475523.6644499153,60746783,98,80,09-15-16,"14:56:30,00",58.378320700000003,114.817633500000000,1254.180000000000100,2016-09-15T08:56:30Z,60746.783000000003000
20372282.676549416,6475527.5117748147,60746658,102,80,09-15-16,"14:56:31,00",58.378355740000003,114.817662100000010,1254.660000000000100,2016-09-15T08:56:31Z,60746.658000000003000
20372284.217360925,6475531.32959418,60746005,114,80,09-15-16,"14:56:32,00",58.378390439999997,114.817686300000010,1255.140000000000100,2016-09-15T08:56:32Z,60746.004999999997000
20372285.342510179,6475535.3292151252,60744192,107,80,09-15-16,"14:56:33,00",58.378426650000002,114.817703300000010,1255.140000000000100,2016-09-15T08:56:33Z,60744.192000000003000
20372286.203742623,6475539.4956809636,60743362,106,80,09-15-16,"14:56:34,00",58.378464280000003,114.817715699999990,1255.619999999999900,2016-09-15T08:56:34Z,60743.362000000001000
20372287.537891105,6475544.7034846144,60743315,94,80,09-15-16,"14:56:35,00",58.378511390000000,114.817735600000010,1255.619999999999900,2016-09-15T08:56:35Z,60743.315000000002000
20372288.813363854,6475548.4641521582,60740918,110,80,09-15-16,"14:56:36,00",58.378545500000001,114.817755300000000,1256.099999999999900,2016-09-15T08:56:36Z,60740.917999999998000
20372290.766561963,6475553.0822827658,60739565,120,80,09-15-16,"14:56:37,00",58.378587500000002,114.817786100000010,1256.579999999999900,2016-09-15T08:56:37Z,60739.565000000002000
20372293.197189424,6475557.6180421915,60738989,101,80,09-15-16,"14:56:38,00",58.378628900000002,114.817825099999990,1257.059999999999900,2016-09-15T08:56:38Z,60738.989000000001000
20372295.931970805,6475561.6033293493,60738185,100,80,09-15-16,"14:56:39,00",58.378665450000000,114.817869599999990,1258.020000000000000,2016-09-15T08:56:39Z,60738.184999999998000
20372298.688692138,6475565.3627476394,60737552,98,80,09-15-16,"14:56:40,00",58.378699980000000,114.817914599999990,1258.500000000000000,2016-09-15T08:56:40Z,60737.552000000003000
20372301.346999798,6475569.5177166658,60736237,107,80,09-15-16,"14:56:41,00",58.378738030000001,114.817957699999990,1258.980000000000000,2016-09-15T08:56:41Z,60736.237000000001000
20372303.026827343,6475572.3880402297,60736077,108,80,09-15-16,"14:56:42,00",58.378764269999998,114.817984800000000,1259.940000000000100,2016-09-15T08:56:42Z,60736.076999999997000
20372304.99686858,6475575.9021302667,60735336,104,80,09-15-16,"14:56:43,00",58.378796370000003,114.818016500000000,1260.430000000000100,2016-09-15T08:56:43Z,60735.336000000003000
20372307.038320143,6475579.4518020144,60734869,96,80,09-15-16,"14:56:44,00",58.378828810000002,114.818049400000010,1261.390000000000100,2016-09-15T08:56:44Z,60734.868999999999000
20372309.020052206,6475582.9655144447,60734516,114,80,09-15-16,"14:56:45,00",58.378860910000000,114.818081300000000,1262.349999999999900,2016-09-15T08:56:45Z,60734.516000000003000
20372310.815166801,6475586.6825753357,60733094,113,80,09-15-16,"14:56:46,00",58.378894780000003,114.818109900000000,1263.309999999999900,2016-09-15T08:56:46Z,60733.093999999997000
20372312.49348795,6475590.5895724241,60732212,105,80,09-15-16,"14:56:47,00",58.378930320000002,114.818136400000000,1264.270000000000000,2016-09-15T08:56:47Z,60732.212000000000000
20372314.507119235,6475595.4476303784,60732174,115,80,09-15-16,"14:56:48,00",58.378974489999997,114.818168099999990,1265.230000000000000,2016-09-15T08:56:48Z,60732.173999999999000
20372315.859698858,6475598.8792119194,60731164,98,80,09-15-16,"14:56:49,00",58.379005669999998,114.818189300000000,1265.710000000000000,2016-09-15T08:56:49Z,60731.163999999997000
20372317.446746983,6475603.0410822621,60730725,94,80,09-15-16,"14:56:50,00",58.379043469999999,114.818214100000010,1266.670000000000100,2016-09-15T08:56:50Z,60730.724999999999000
20372319.167525608,6475607.5352374185,60729547,111,80,09-15-16,"14:56:51,00",58.379084290000002,114.818241000000000,1267.160000000000100,2016-09-15T08:56:51Z,60729.546999999999000
20372320.907862391,6475611.7300334089,60728959,126,80,09-15-16,"14:56:52,00",58.379122430000002,114.818268399999990,1267.640000000000100,2016-09-15T08:56:52Z,60728.959000000003000
20372235.756551884,6475659.5822756998,60720482,104,80,09-15-16,"14:57:14,00",58.379526939999998,114.816787500000000,1260.910000000000100,2016-09-15T08:57:14Z,60720.482000000004000
20372233.105050404,6475657.08015119,60719710,133,80,09-15-16,"14:57:15,00",58.379503720000002,114.816743600000000,1260.910000000000100,2016-09-15T08:57:15Z,60719.709999999999000
20372230.533759683,6475653.6224003574,60720130,125,80,09-15-16,"14:57:16,00",58.379471950000003,114.816701600000000,1260.910000000000100,2016-09-15T08:57:16Z,60720.129999999997000
20372227.904029366,6475648.9058820615,60720809,92,80,09-15-16,"14:57:17,00",58.379428869999998,114.816659300000000,1260.910000000000100,2016-09-15T08:57:17Z,60720.809000000001000
20372226.163340583,6475645.2439361643,60721135,117,80,09-15-16,"14:57:18,00",58.379395510000002,114.816631599999990,1260.910000000000100,2016-09-15T08:57:18Z,60721.135000000002000
20372224.109807458,6475640.6023417804,60722270,123,80,09-15-16,"14:57:19,00",58.379353270000003,114.816599100000000,1260.430000000000100,2016-09-15T08:57:19Z,60722.269999999997000
20372221.891341373,6475635.7498620534,60722832,90,80,09-15-16,"14:57:20,00",58.379309090000000,114.816563900000010,1260.430000000000100,2016-09-15T08:57:20Z,60722.832000000002000
20372219.690967105,6475631.0940885544,60723797,107,80,09-15-16,"14:57:21,00",58.379266680000001,114.816528899999990,1260.430000000000100,2016-09-15T08:57:21Z,60723.796999999999000
20372217.260104399,6475625.6510565439,60725328,119,80,09-15-16,"14:57:22,00",58.379217140000002,114.816490400000010,1259.940000000000100,2016-09-15T08:57:22Z,60725.328000000001000
20372215.260445748,6475621.5873334398,60726373,107,80,09-15-16,"14:57:23,00",58.379180099999999,114.816458500000000,1259.460000000000000,2016-09-15T08:57:23Z,60726.373000000000000
20372212.988642987,6475616.8959844783,60727828,114,80,09-15-16,"14:57:24,00",58.379137350000001,114.816422300000000,1258.980000000000000,2016-09-15T08:57:24Z,60727.828000000001000
20372210.99689556,6475612.3549370831,60729132,122,80,09-15-16,"14:57:25,00",58.379096029999999,114.816390799999990,1258.500000000000000,2016-09-15T08:57:25Z,60729.131999999998000
20372209.244417045,6475608.1505468683,60730235,118,80,09-15-16,"14:57:26,00",58.379057799999998,114.816363200000000,1257.540000000000000,2016-09-15T08:57:26Z,60730.235000000001000
20372207.439142954,6475603.7628402282,60731553,116,80,09-15-16,"14:57:27,00",58.379017910000002,114.816334800000010,1257.059999999999900,2016-09-15T08:57:27Z,60731.553000000000000
20372205.52125679,6475598.61191356,60732743,128,80,09-15-16,"14:57:28,00",58.378971139999997,114.816304900000010,1256.579999999999900,2016-09-15T08:57:28Z,60732.743000000002000
